game_id,Date,tournament,speed,opening,color,rating,opponent_rating,game_ending,winner,analysis,accuracy,inaccuracy,mistake,blunder
CSE5TruA,06/01/2022,True,blitz,Philidor Defense: Lion Variation,black,2061,2031,resign,white,33 75 40 63 74 72 70 72 0 0 -16 -25 -21 -22 -80 -44 -74 15 -23 -30 -125 -112 -181 -136 -157 -126 -134 -151 -299 -21 -5 69 71 83 80 66 24 57 85 77 -413 -252 -333 0 -212 -235 -203 464 517 647 583 617 587 597 601 612 600 609 607 641 716 710 673 ,70.0,2.0,0.0,4.0
pcd3qy4L,06/01/2022,True,blitz,Dutch Defense: Queen's Knight Variation,white,2060,1390,resign,white,,,,,
aiUltBXq,06/01/2022,True,blitz,Queen's Gambit Declined: Ragozin Defense,white,2066,2091,resign,black,,,,,
txpg1LWH,06/01/2022,True,blitz,Modern Defense,black,2059,2092,outoftime,black,,,,,
HdiB2CUb,06/01/2022,False,blitz,Pirc Defense: Classical Variation,black,2053,2077,resign,black,,,,,
8ErfaPy9,06/01/2022,False,blitz,Semi-Slav Defense,white,2048,2055,resign,white,,,,,
7Vqw9vKL,06/01/2022,False,blitz,"French Defense: Winawer Variation, Maróczy-Wallis Variation",black,2053,2038,mate,white,,,,,
bRkEPPOC,06/01/2022,False,blitz,Slav Defense: Exchange Variation,white,2049,1952,resign,white,,,,,
kDvKLlxc,06/01/2022,False,blitz,Englund Gambit Complex: Soller Gambit Deferred,white,2054,2126,resign,black,,,,,
5YLb2Lac,06/01/2022,False,blitz,Slav Defense: Exchange Variation,white,2060,2014,outoftime,black,,,,,
8elHPWoW,06/01/2022,False,blitz,Pirc Defense,black,2066,2053,resign,white,,,,,
CcQdnOPX,06/01/2022,False,blitz,Pirc Defense: Austrian Attack,black,2070,2171,mate,white,,,,,
OOJWOSmI,06/01/2022,False,blitz,Torre Attack,black,2077,2034,outoftime,white,,,,,
R5cjhDz8,06/01/2022,False,blitz,King's Indian Defense: Normal Variation,white,2071,2065,resign,white,,,,,
V6QeDKcg,05/31/2022,False,blitz,Modern Defense,black,2064,2129,mate,black,,,,,
twoQrYmx,05/31/2022,False,blitz,Benoni Defense: Semi-Benoni,white,2070,2047,resign,black,,,,,
pPHDseVH,05/30/2022,False,blitz,Modern Defense,black,2076,2104,timeout,white,,,,,
6l9Y7V2c,05/30/2022,False,blitz,English Defense,white,2076,2036,outoftime,,,,,,
9sMoTQus,05/29/2022,False,blitz,King's Indian Defense: Accelerated Averbakh Variation,black,2069,2178,mate,black,21 68 25 60 50 70 67 54 25 94 102 120 1 0 1 12 0 118 102 111 122 139 137 280 210 206 114 128 98 127 127 122 -691 -28 -86 -133 -140 -57 -151 -93 -248 -241 -482 -456 -681 -684 -738 -746 -739 -753 -748 -746 -799 -757 -785 -769 -769 -797 -862 -850 -906 -908 -944 -913 -912 -929 -982 -898 -973 -973 -976 -977 -955 -954 -977 -891 -976 -1027 -991 -1012 -1097 -1022 -1013 -1007 -1011 -992 -1031 -1000 -1012 -1021 -1218 -780 -776 -760 -849 -793 -971 -937 -1008 -924 -936 -1000 -1061 -848 -1102 -1095 -1121 -1110 -1111 -1111 -1403 -1455 -1269 -946 -1251 -1085 -1279 -1223 -1446 -1198 -2021 -1000 ,33.0,3.0,2.0,1.0
Q9LbVaVs,05/28/2022,False,blitz,Nimzo-Indian Defense: Classical Variation,white,2074,2081,resign,black,21 23 20 23 5 25 0 13 0 17 -1 9 13 48 15 47 -10 12 -47 -44 -85 -87 -257 -88 -114 -64 -52 -65 -62 -24 -345 -369 -511 -546 -827 -821 -838 -833 -2057 -1969 -1876 -2033 ,66.0,4.0,1.0,1.0
cFSrz3gC,05/28/2022,False,blitz,Pirc Defense,black,2069,2086,resign,black,,,,,
0EaArgfv,05/28/2022,False,blitz,Modern Defense: Mongredien Defense,black,2064,1975,mate,black,,,,,
pxSmnLmM,05/28/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2061,1926,resign,white,,,,,
xLu7UuST,05/28/2022,False,blitz,Benoni Defense: Old Benoni,white,2066,2076,resign,black,,,,,
lm0QWoYw,05/28/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,2061,2046,outoftime,black,,,,,
AMIZ1MuL,05/28/2022,False,blitz,Modern Defense,black,2055,2068,resign,black,,,,,
ww0P0sBr,05/28/2022,False,blitz,"Queen's Gambit Declined: Orthodox Defense, Main Line",white,2061,2038,resign,black,,,,,
OYMMlVvv,05/28/2022,False,blitz,Queen's Gambit Declined: Normal Defense,white,2067,2067,resign,black,,,,,
xsO6CR11,05/28/2022,False,blitz,Modern Defense,black,2072,2074,resign,white,,,,,
dPpy8dZN,05/27/2022,False,blitz,Modern Defense,black,2079,1994,outoftime,white,,,,,
DthD9HzN,05/27/2022,False,blitz,Queen's Gambit Declined: Austrian Defense,white,2075,1999,outoftime,white,,,,,
1BnYEtZn,05/27/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2070,2004,resign,black,,,,,
tlPiTUTb,05/27/2022,False,blitz,Queen's Gambit Declined,white,2065,2008,outoftime,white,,,,,
AmTytl0X,05/27/2022,False,blitz,Queen's Pawn Game,black,2072,2001,resign,white,,,,,
sWCM6MhS,05/27/2022,False,blitz,"Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch",white,2067,2006,outoftime,white,,,,,
nDkGVhRW,05/27/2022,False,blitz,Philidor Defense: Lion Variation,black,2063,2011,resign,black,,,,,
tVZqIbL1,05/27/2022,False,blitz,Queen's Gambit Declined: Queen's Knight Variation,white,2069,2004,resign,black,,,,,
DVfauRfI,05/27/2022,False,blitz,Ruy Lopez: Steinitz Defense,black,2065,2009,resign,black,,,,,
XXXp7hzU,05/27/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2060,2014,outoftime,white,,,,,
z6BphRrk,05/27/2022,False,blitz,Pirc Defense,black,2055,2019,outoftime,black,,,,,
gwzowrj4,05/27/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2049,2024,resign,white,,,,,
kOI0DFLw,05/27/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2044,2030,outoftime,black,,,,,
D3OQ5Eh4,05/27/2022,False,blitz,"Queen's Gambit Declined: Albin Countergambit, Normal Line",white,2038,2036,outoftime,white,,,,,
jzdmBb04,05/27/2022,False,blitz,Modern Defense,black,2044,2030,resign,white,,,,,
mG08ogKk,05/27/2022,False,blitz,"Queen's Gambit Declined: Albin Countergambit, Normal Line",white,2038,2035,outoftime,white,,,,,
3zCTJRx8,05/27/2022,False,blitz,Zukertort Opening: Kingside Fianchetto,black,2044,2054,mate,white,,,,,
bv9YWRsL,05/27/2022,False,blitz,Polish Defense,white,2039,2011,outoftime,white,,,,,
U41C8NFp,05/27/2022,False,blitz,Modern Defense,black,2045,2005,mate,white,,,,,
rL2apzz2,05/27/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2040,1974,resign,white,,,,,
VSRDxRGv,05/27/2022,False,blitz,Semi-Slav Defense: Accelerated Move Order,white,2046,2050,mate,black,,,,,
LUMF1LKY,05/27/2022,False,blitz,Pirc Defense,black,2040,2056,outoftime,black,,,,,
uDNjR2cZ,05/27/2022,False,blitz,Queen's Gambit Declined,white,2046,2051,mate,black,,,,,
T09LnJ55,05/27/2022,False,blitz,Englund Gambit Complex: Englund Gambit,white,2040,2060,resign,white,,,,,
2YBefV2d,05/27/2022,False,blitz,Modern Defense: Two Knights Variation,black,2045,2055,mate,white,,,,,
tZ9GsGuk,05/27/2022,False,blitz,"Queen's Gambit Declined: Orthodox Defense, Bd3 Line",white,2053,1951,mate,black,,,,,
HsilZnvK,05/27/2022,False,blitz,King's Indian Defense: Four Pawns Attack,black,2048,1955,outoftime,black,,,,,
PTYgw5xM,05/27/2022,False,blitz,Semi-Slav Defense,white,2044,1960,resign,white,,,,,
kOwbtWZ8,05/27/2022,False,blitz,Modern Defense: Geller's System,black,2038,2036,outoftime,black,,,,,
2CTq8G8S,05/27/2022,False,blitz,Slav Defense: Bonet Gambit,white,2044,2055,resign,black,,,,,
JiIOPomJ,05/27/2022,False,blitz,Modern Defense: Mongredien Defense,black,2038,2025,timeout,black,,,,,
hRS1ZYFJ,05/27/2022,False,blitz,Modern Defense: Three Pawns Attack,black,2033,1989,outoftime,black,,,,,
MmeoFy2D,05/27/2022,False,blitz,Benko Gambit: Zaitsev System,white,2039,2040,outoftime,black,,,,,
LduDxSIH,05/27/2022,False,blitz,Philidor Defense: Lion Variation,black,2033,2032,resign,black,,,,,
sI0oRwFS,05/27/2022,False,blitz,Pirc Defense: Roscher Gambit,black,2028,2005,resign,black,,,,,
8HjBALR3,05/27/2022,False,blitz,Queen's Indian Accelerated,white,2023,2002,mate,white,,,,,
iUzwlVWq,05/27/2022,False,blitz,Philidor Defense: Lion Variation,black,2016,2056,mate,black,,,,,
4zu1ecln,05/26/2022,False,blitz,English Opening: Great Snake Variation,black,2011,2003,outoftime,black,,,,,
PsAwHNSN,05/26/2022,False,blitz,Queen's Gambit Declined: Semi-Tarrasch Defense,white,2017,1997,mate,black,,,,,
aQusqfTS,05/26/2022,False,blitz,English Opening: Great Snake Variation,black,2023,1991,outoftime,white,,,,,
dQuEY12S,05/26/2022,False,blitz,Queen's Gambit Declined: Pseudo-Tarrasch Variation,white,2029,1984,resign,black,,,,,
ZM2t0GLf,05/26/2022,False,blitz,Modern Defense,black,2025,1938,outoftime,black,,,,,
zfcvPQSR,05/26/2022,False,blitz,Benko Gambit: Zaitsev System,white,2025,2027,draw,,,,,,
jNgOLDIk,05/26/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2020,2007,resign,white,,,,,
iQFq2vvp,05/26/2022,False,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",white,2014,1991,outoftime,white,,,,,
hb3uqK8h,05/26/2022,False,blitz,King's Indian Defense: Smyslov Variation,black,2009,1997,mate,black,,,,,
KgYzBR9h,05/26/2022,False,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",white,2015,1991,resign,black,,,,,
tyK4i6IU,05/26/2022,False,blitz,Modern Defense,black,2009,1996,outoftime,black,,,,,
I6tMV0S9,05/26/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2004,1997,mate,white,,,,,
VHsgEXii,05/26/2022,False,blitz,Queen's Gambit Declined: Janowski Variation,white,2010,2009,resign,black,,,,,
oghNpnNZ,05/25/2022,False,blitz,Pirc Defense,black,2017,1928,resign,white,,,,,
Zzy2UERl,05/25/2022,False,blitz,English Opening: Great Snake Variation,black,2022,2042,resign,white,,,,,
2Yycm5NT,05/25/2022,False,blitz,Benoni Defense: Hromádka System,white,2022,2027,draw,,,,,,
xUc19fDr,05/25/2022,False,blitz,Modern Defense: Two Knights Variation,black,2028,2012,outoftime,white,,,,,
35w6ZUmw,05/24/2022,False,blitz,Philidor Defense: Lion Variation,black,2023,1978,mate,black,,,,,
0N8PTEhr,05/24/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2018,1983,resign,white,,,,,
hb6lseC8,05/24/2022,False,blitz,Philidor Defense: Lion Variation,black,2026,1888,resign,white,,,,,
Djl3i6Vl,05/24/2022,False,blitz,Benoni Defense: Benoni-Indian Defense,white,2020,2032,outoftime,white,21 87 80 67 75 85 74 83 90 85 0 171 184 214 213 197 77 248 147 244 82 271 25 130 49 270 -156 -150 -600 -592 -605 -564 -590 -584 -659 -646 -697 58 52 130 109 286 282 265 217 495 422 949 561 791 741 932 890 884 896 907 892 884 881 914 926 1943 ,76.0,5.0,2.0,3.0
Hhy7FLGn,05/24/2022,False,blitz,Modern Defense: Mongredien Defense,black,2016,1904,resign,black,,,,,
QU5rspID,05/24/2022,False,blitz,"Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation, Be6 Line",white,2021,2035,resign,black,,,,,
om6qYkc1,05/24/2022,False,blitz,East Indian Defense,black,2025,2131,resign,white,,,,,
rzlIeU1S,05/24/2022,False,blitz,Pirc Defense,black,2019,2048,outoftime,black,,,,,
dfxleNxa,05/24/2022,False,blitz,Slav Defense: Three Knights Variation,white,2025,2033,outoftime,black,,,,,
e06903Zt,05/24/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2033,1903,outoftime,black,,,,,
VZv95Cil,05/23/2022,False,blitz,Philidor Defense: Lion Variation,black,2027,2040,mate,black,,,,,
zRe38cYp,05/23/2022,False,blitz,Old Indian Defense: Czech Variation,white,2021,2025,resign,white,,,,,
PcLzVVlp,05/23/2022,False,blitz,Nimzo-Indian Defense: Leningrad Variation,white,2015,2049,resign,white,,,,,
V96WPZ4n,05/23/2022,False,blitz,Pirc Defense,black,2021,2005,mate,white,,,,,
2eHtjowX,05/23/2022,False,blitz,Modern Defense,black,2028,1938,outoftime,white,,,,,
4xS4bBdU,05/23/2022,False,blitz,"Queen's Gambit Declined: Baltic Defense, Pseudo-Slav",white,2022,2030,resign,white,,,,,
UevhC8ob,05/22/2022,False,blitz,King's Indian Defense: Makogonov Variation,black,2016,2014,mate,black,,,,,
3xBMiiBj,05/22/2022,False,blitz,Benko Gambit: Zaitsev System,white,2022,2032,resign,black,,,,,
ETQus3ac,05/22/2022,False,blitz,Pirc Defense,black,2017,1983,resign,black,,,,,
gib2yhWT,05/22/2022,False,blitz,Semi-Slav Defense,white,2011,2004,resign,white,,,,,
1CC3kwVo,05/22/2022,False,blitz,Modern Defense,black,2006,2000,mate,black,,,,,
r8sMYlqz,05/22/2022,False,blitz,Pirc Defense,black,2012,1996,resign,white,,,,,
4LtsfEvv,05/22/2022,False,blitz,Horwitz Defense,white,2006,2009,timeout,white,,,,,
Xgpfe7Dm,05/22/2022,False,blitz,Pirc Defense,black,2011,2012,outoftime,white,,,,,
fUBcZgXz,05/22/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2018,1935,outoftime,black,,,,,
QoXCpELQ,05/22/2022,False,blitz,Slav Defense: Chameleon Variation,white,2013,1990,mate,white,,,,,
yYQkuBRo,05/22/2022,False,blitz,Pirc Defense,black,2019,2022,outoftime,white,,,,,
TKo0Z5ZC,05/22/2022,False,blitz,Nimzo-Indian Defense: Three Knights Variation,white,2013,1993,resign,white,,,,,
7vIMDToa,05/22/2022,False,blitz,Pirc Defense,black,2007,2065,mate,black,,,,,
hb38TjdH,05/22/2022,False,blitz,Pirc Defense,black,2001,2024,resign,black,,,,,
lUBFylZm,05/20/2022,False,blitz,Queen's Gambit Declined,white,2006,2046,outoftime,black,,,,,
JEVVfznW,05/20/2022,False,blitz,Polish Opening: King's Indian Variation,black,1999,2052,resign,black,,,,,
Z51oaxLO,05/20/2022,False,blitz,Queen's Gambit Declined,white,1992,2059,resign,white,,,,,
kOvSF6LK,05/19/2022,False,blitz,Horwitz Defense,white,1998,1979,outoftime,black,,,,,
TektTEsk,05/19/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2004,2023,mate,black,,,,,
B3gmWdaJ,05/19/2022,False,blitz,Saragossa Opening,black,1997,2042,outoftime,black,,,,,
joNyt35I,05/18/2022,False,blitz,Polish Opening: King's Indian Variation,black,2003,2019,resign,white,,,,,
g8o2iZPO,05/18/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Classical Variation",white,2009,1986,resign,black,,,,,
DHpC732A,05/18/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Spassky Variation",white,2014,2011,resign,black,,,,,
7Ff2nJZB,05/18/2022,False,blitz,Modern Defense,black,2019,2111,mate,white,,,,,
9PNSLfuE,05/18/2022,False,blitz,Modern Defense,black,2014,1979,resign,black,,,,,
D5XUO31K,05/18/2022,False,blitz,Nimzo-Indian Defense: Leningrad Variation,white,2009,1915,resign,white,21 23 20 23 5 25 -15 18 9 27 -16 -12 -10 0 -58 284 -62 -72 -162 -147 -163 -101 -130 -17 -5 -29 -23 -48 -53 -7 -24 313 -635 359 -584 -34 -154 -82 -99 -40 -46 14 -692 21 -27 97 109 98 21 844 829 856 846 856 862 884 863 ,124.0,3.0,1.0,4.0
JfEP0k5H,05/18/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2010,1975,draw,,,,,,
WSssJTVd,05/18/2022,False,blitz,Lion Defense: Lion's Jaw,black,2015,2023,timeout,white,,,,,
UbiFeVpU,05/18/2022,False,bullet,Queen's Gambit Declined: Ragozin Defense,white,1904,1920,resign,white,,,,,
eZfcui6H,05/18/2022,False,bullet,Pirc Defense,black,1898,1899,outoftime,black,,,,,
H32lizOT,05/18/2022,False,bullet,Rat Defense: Harmonist,black,1899,1870,draw,,,,,,
VqlSLSzC,05/18/2022,False,bullet,Queen's Gambit Declined: Marshall Defense,white,1893,1875,mate,white,,,,,
qxUrg4xg,05/18/2022,False,bullet,Pirc Defense,black,1887,1881,outoftime,black,,,,,
jwilFlAS,05/18/2022,False,bullet,Indian Defense,white,1881,1887,outoftime,white,,,,,
Hp5JsdjN,05/18/2022,False,rapid,Modern Defense: Standard Defense,black,2116,2130,resign,black,21 68 68 73 47 72 29 78 51 87 62 69 58 62 70 83 70 110 116 151 -212 -182 -261 -229 -261 -67 -161 -99 -133 -121 -126 -124 -181 -168 -197 -166 -161 -160 -183 0 0 -23 -12 -24 -242 -214 -244 -217 -268 -157 -151 -56 -294 -294 -662 -672 -652 0 -500 -500 -636 -625 -691 -500 -701 -708 -805 -812 -827 -776 -1407 ,57.0,4.0,0.0,3.0
jFFTEsQu,05/18/2022,False,blitz,Nimzo-Indian Defense: Leningrad Variation,white,2022,1968,outoftime,black,,,,,
xvCpBsZ4,05/18/2022,False,blitz,Queen's Gambit Declined: Orthodox Defense,white,2017,1997,resign,white,21 23 20 23 5 41 -9 29 14 14 3 24 0 12 0 23 13 43 -11 22 -2 62 44 48 50 52 0 124 122 296 237 494 492 471 520 503 495 564 502 488 474 461 486 536 536 654 595 703 550 662 597 613 629 646 467 857 835 1106 1112 ,31.0,1.0,0.0,0.0
xIsVz2a0,05/18/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2021,2091,outoftime,white,33 75 40 63 74 72 81 81 8 15 30 21 25 5 8 80 70 152 118 636 107 120 109 103 103 103 118 260 232 249 34 40 -5 85 56 56 38 85 26 85 63 62 63 215 197 236 185 221 203 218 0 0 0 37 -267 105 -60 374 118 123 99 96 92 190 134 154 128 136 124 146 17 118 173 119 0 437 431 409 265 452 0 0 0 3 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6185 0 0 0 0 0 0 0 ,73.0,6.0,3.0,5.0
gOYWCwdw,05/17/2022,False,blitz,Slav Defense,white,2015,2062,outoftime,white,21 35 36 30 16 27 -10 34 12 28 26 33 0 33 -31 43 43 36 18 40 36 48 28 53 -35 125 120 234 141 274 265 252 294 307 374 337 395 392 179 123 169 163 -19 0 -47 0 -604 -198 -234 0 0 96 118 103 90 841 847 1033 1116 1157 807 849 98 210 230 206 60 690 659 879 675 747 0 0 0 107 75 46 23 96 0 ,91.0,4.0,2.0,4.0
9k8ZKrBY,05/17/2022,True,blitz,Philidor Defense: Lion Variation,black,2024,1819,mate,white,33 75 40 63 74 72 70 78 39 48 -1 46 -6 67 67 129 132 136 78 121 101 123 48 183 54 58 63 44 59 61 47 51 49 173 152 179 156 187 119 130 58 472 -408 -398 -460 -412 -845 -575 -789 -339 -363 -368 -517 -228 -550 -516 -549 794 677 676 688 1030 653 704 654 ,125.0,3.0,2.0,5.0
EJ7IrBZs,05/17/2022,False,blitz,Pirc Defense,black,2018,1993,outoftime,black,33 75 45 12 0 41 51 34 28 37 19 33 -9 25 -38 -27 -193 -20 -164 -147 -333 -69 -89 -89 -88 -60 -66 -83 -176 -168 -169 -185 -301 84 32 155 0 62 56 67 68 78 60 62 49 94 34 29 9 12 0 11 -37 -25 -33 -33 -47 -39 -116 -52 -33 -18 -20 -13 -19 -3 -27 -10 -9 0 -5 -17 -7 -19 -35 0 0 0 0 0 0 0 0 0 -6 0 0 0 -10 -5 -1015 -431 -448 -433 -465 -463 -461 -434 -432 -463 -442 -452 -861 -426 -488 -471 -492 -486 -490 -478 -513 -492 -539 -156 ,52.0,2.0,3.0,4.0
X3pxx2Bk,05/17/2022,False,blitz,Pirc Defense,black,2013,2019,resign,black,33 75 16 78 20 30 3 0 12 -16 -21 -29 -47 -55 -54 -45 -42 -37 -29 55 -3 112 22 33 49 49 54 43 15 15 -22 129 152 148 144 115 130 143 78 187 102 103 96 93 98 186 175 207 162 312 129 113 140 404 189 244 84 83 -67 -41 -137 -61 -243 -181 -437 -275 -343 11 1 32 -334 -225 -256 -193 -768 -717 -752 -662 -715 -340 -873 -857 -930 -952 ,52.0,6.0,3.0,3.0
YJlnj9Ff,05/17/2022,False,blitz,Modern Defense,white,2012,2019,stalemate,,21 68 25 60 50 85 94 89 60 184 159 286 136 310 214 228 232 245 247 299 153 147 195 245 196 339 288 291 149 200 150 162 135 154 129 135 90 134 23 15 -14 95 98 82 92 179 75 183 212 179 161 132 114 137 131 313 326 427 415 469 269 290 248 304 176 252 214 376 45 15 13 192 0 0 -36 25 0 0 0 0 0 0 0 0 0 0 0 716 655 685 17 831 843 880 962 6080 6118 5724 5623 6817 6921 5605 5667 5775 5640 2433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,54.0,4.0,4.0,4.0
b4RSZe4x,05/17/2022,False,blitz,Pirc Defense,black,2018,2013,outoftime,white,33 75 0 17 -2 67 14 69 43 48 36 42 14 33 31 37 22 103 -2 21 0 1 -6 -9 -32 -25 -17 -18 -20 33 -12 37 34 44 41 22 -13 83 60 65 -23 96 -55 113 -94 -55 -71 -37 -213 401 70 52 54 52 27 41 -101 88 0 112 50 76 0 119 90 84 0 14 0 5 5 9 0 0 -41 72 63 110 60 62 25 24 20 282 282 304 232 205 154 253 128 344 157 193 133 150 99 243 23 33 25 31 18 155 0 0 0 17 0 0 11 9 0 0 4 835 834 1067 823 858 708 860 869 1183 1213 1239 1250 1443 1268 1281 1127 1173 1337 1288 1410 ,66.0,5.0,6.0,6.0
kgM2yxJJ,05/17/2022,False,blitz,King's Indian Defense: Kramer Variation,white,2012,2073,resign,white,21 66 26 51 65 53 68 54 40 35 21 60 67 130 66 35 42 45 41 32 26 165 81 271 283 278 288 429 462 452 309 500 447 677 672 950 815 919 835 928 706 773 760 778 762 813 781 747 785 844 854 862 712 715 730 740 700 730 714 ,38.0,3.0,0.0,0.0
86v0RToL,05/17/2022,False,blitz,Pirc Defense,black,2006,2006,outoftime,black,33 75 40 63 48 67 57 64 -16 17 -9 80 20 125 -3 17 -134 130 -129 55 33 37 20 12 -59 -48 -170 208 19 -32 -114 -91 -99 -122 -92 -47 -155 691 672 746 762 814 779 779 693 715 650 670 715 715 708 723 634 595 8 861 838 855 798 813 828 960 828 1162 -338 -348 -477 -470 -515 -476 -475 -449 -527 -511 -572 -576 -580 -430 -601 -598 -594 -616 -553 -562 -584 -523 -568 -538 -645 -657 -664 -563 -583 -486 -521 -494 -506 -494 -509 -501 -492 -453 -605 -483 -482 -445 -442 -444 -461 -398 -414 -397 -516 -457 -492 -468 -506 -455 -581 -437 -613 -454 -450 -459 -424 -446 -411 -370 -413 -446 -356 -444 -681 -425 -647 -405 ,78.0,7.0,0.0,5.0
TY5ywQTo,05/17/2022,False,blitz,Queen's Gambit Declined: Marshall Defense,white,2011,2072,outoftime,black,21 23 20 81 40 83 50 95 73 87 81 64 60 78 57 63 51 109 87 139 104 117 -25 -16 -59 730 720 730 152 167 169 178 26 179 149 137 129 144 135 208 181 206 194 237 182 176 140 153 30 14 3 114 26 99 40 112 0 -4 -29 10 -48 0 -75 -30 -150 7 4 24 36 0 0 16 0 15 -37 -12 -26 -11 -109 20 47 42 60 35 -42 128 -82 135 -53 77 -341 98 80 112 0 0 0 0 -214 -228 -210 -53 -236 -101 -130 -36 -34 -15 -61 -81 -953 -108 -84 0 -65 -1 -19 0 0 0 -53 -56 -606 -579 -1552 -1520 -1905 -1774 -1834 -2103 -2303 -1264 -2959 -2363 -2856 -2185 -2567 -2929 -2964 0 0 0 ,79.0,6.0,7.0,8.0
77nwcRBe,05/17/2022,False,blitz,"Queen's Gambit Declined: Baltic Defense, Pseudo-Slav",white,2016,2014,resign,black,21 35 36 101 51 46 43 66 24 13 8 75 19 42 23 48 49 66 60 116 116 159 125 130 79 128 110 212 0 -16 -44 -43 -59 -108 -78 0 0 0 0 0 0 0 -152 -139 -290 -305 -342 -212 -213 0 ,72.0,1.0,2.0,2.0
2NIT15m6,05/17/2022,False,blitz,Modern Defense: Averbakh System,black,2010,2016,mate,black,33 71 68 73 52 76 43 87 -136 95 83 93 101 111 124 129 100 76 64 52 0 52 29 4 2 184 162 173 146 123 156 122 26 206 202 301 340 377 379 347 391 450 34 12 -24 -1 -68 -9 -192 -219 -248 -198 -544 -483 -494 -496 -813 -723 -875 -885 -1017 -1040 -1039 -1055 ,40.0,2.0,0.0,3.0
Xl2tcBHQ,05/17/2022,False,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",white,2016,2018,mate,black,21 35 36 30 39 41 -9 29 14 14 3 39 40 19 38 145 0 7 -680 -688 -687 -670 -741 -638 -727 -715 -692 -727 -726 -740 -686 -737 -785 -793 -785 -802 -842 -820 -830 -737 -752 -728 -720 -704 -722 -712 -775 -798 -787 -685 -695 -677 -739 -747 -841 -673 -622 -622 -626 -644 -754 -724 -730 -702 -757 -790 -855 -805 -875 -843 -931 -884 -928 -945 -997 -831 -1019 -914 -973 -1053 -1106 -1126 -1189 -1201 -1196 -1220 -1307 -1237 -1287 -1274 -1286 -1476 -1511 -1390 -1278 -1478 -1650 -1750 -1766 -2458 -2469 -2657 -2326 -1828 -1905 -2643 -1820 -1838 -1829 -2656 ,30.0,1.0,1.0,1.0
